Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response,Consumer disputed
1322375,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,LA,70560,Web,04/09/2015,04/09/2015,"CashCall, Inc.",Closed with explanation,Yes,Yes
1322374,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,Talked to a third party about my debt,LA,70560,Web,04/09/2015,04/09/2015,Solidus Group LLC.,Closed with explanation,Yes,
1322548,Credit reporting,,Credit monitoring or identity protection,Billing dispute,FL,32080,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1322406,Credit reporting,,Incorrect information on credit report,Information is not mine,OH,44131,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1322507,Bank account or service,Checking account,Deposits and withdrawals,,CT,06811,Referral,04/09/2015,04/13/2015,Bank of America,Closed with explanation,Yes,
1322558,Credit reporting,,Incorrect information on credit report,Account status,IL,60411,Web,04/09/2015,04/09/2015,Experian,Closed with explanation,Yes,
1322451,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,NJ,07030,Web,04/09/2015,04/09/2015,"Cedars Business Services, LLC",Closed with explanation,Yes,Yes
1322449,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,89110,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1322415,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt resulted from identity theft,MD,21046,Web,04/09/2015,04/09/2015,Bank of America,In progress,Yes,
1322414,Credit card,,Identity theft / Fraud / Embezzlement,,MD,21046,Web,04/09/2015,04/09/2015,JPMorgan Chase,In progress,Yes,
1322407,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,CA,90732,Web,04/09/2015,04/09/2015,Nationstar Mortgage,In progress,Yes,
1322448,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,89110,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1322504,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,94605,Referral,04/09/2015,04/13/2015,Wells Fargo,Closed with explanation,Yes,
1322471,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92656,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,Yes
1322460,Credit card,,Identity theft / Fraud / Embezzlement,,ID,83616,Web,04/09/2015,04/13/2015,Amex,Closed with explanation,Yes,
1322459,Mortgage,Reverse mortgage,"Loan modification,collection,foreclosure",,VA,23228,Fax,04/09/2015,04/14/2015,Nationstar Mortgage,Closed with explanation,Yes,
1322456,Credit reporting,,Improper use of my credit report,Report improperly shared by CRC,CT,06754,Web,04/09/2015,04/10/2015,Equifax,Closed with explanation,Yes,
1322481,Credit reporting,,Incorrect information on credit report,Account status,TX,76549,Postal mail,04/09/2015,04/13/2015,Experian,Closed with explanation,Yes,
1322478,Credit reporting,,Incorrect information on credit report,Account status,TX,76549,Postal mail,04/09/2015,04/14/2015,Equifax,In progress,Yes,
1322476,Credit reporting,,Incorrect information on credit report,Public record,AL,35226,Web,04/09/2015,04/13/2015,Equifax,In progress,Yes,
1322490,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,TX,75068,Web,04/09/2015,04/09/2015,"Blakely-Witt and Associates, Inc.",Closed with explanation,Yes,
1322482,Credit reporting,,Incorrect information on credit report,Account status,TX,76549,Postal mail,04/09/2015,04/13/2015,Equifax,In progress,Yes,
1322488,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MN,55433,Referral,04/09/2015,04/10/2015,Specialized Loan Servicing LLC,Closed with explanation,Yes,
1322487,Credit reporting,,Incorrect information on credit report,Account status,FL,32505,Postal mail,04/09/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1322508,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,92114,Referral,04/09/2015,04/13/2015,Wells Fargo,Closed with monetary relief,Yes,
1322541,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,CA,92117,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1322540,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,GA,30326,Web,04/09/2015,04/09/2015,"Select Portfolio Servicing, Inc",Closed with non-monetary relief,Yes,
1322532,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,AL,35405,Referral,04/09/2015,04/17/2015,Wells Fargo,Closed with explanation,Yes,
1322510,Bank account or service,Checking account,Deposits and withdrawals,,CA,94992,Referral,04/09/2015,04/13/2015,U.S. Bancorp,Closed with explanation,Yes,
1322531,Bank account or service,Checking account,"Account opening, closing, or management",,WI,54945,Referral,04/09/2015,04/13/2015,U.S. Bancorp,Closed with explanation,Yes,
1322528,Bank account or service,Savings account,"Account opening, closing, or management",,NY,11385,Referral,04/09/2015,04/13/2015,JPMorgan Chase,Closed with explanation,Yes,
1322786,Other financial service,Money order,Lost or stolen money order,,NY,10027,Web,04/09/2015,04/09/2015,Wells Fargo,Closed with explanation,Yes,
1322572,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,FL,33312,Web,04/09/2015,04/10/2015,Nationstar Mortgage,In progress,Yes,
1322553,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60616,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1322563,Credit card,,Rewards,,NY,12309,Web,04/09/2015,04/09/2015,Citibank,Closed with non-monetary relief,Yes,
1322555,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60616,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1322562,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,90046,Web,04/09/2015,04/09/2015,Experian,Closed with non-monetary relief,Yes,
1322556,Credit reporting,,Incorrect information on credit report,Information is not mine,IL,60616,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1322561,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,90046,Web,04/09/2015,04/09/2015,Experian,Closed with non-monetary relief,Yes,Yes
1322559,Credit reporting,,Incorrect information on credit report,Account status,IL,60411,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,Yes
1322641,Credit reporting,,Incorrect information on credit report,Account status,IL,62704,Fax,04/09/2015,04/13/2015,Equifax,Closed with explanation,Yes,
1322590,Credit reporting,,Incorrect information on credit report,Account status,CA,90241,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1322596,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,MI,48317,Phone,04/09/2015,04/10/2015,"Vital Solutions, Inc.",Closed with explanation,Yes,
1322616,Credit reporting,,Incorrect information on credit report,Information is not mine,CT,06071,Referral,04/09/2015,04/13/2015,Experian,In progress,Yes,
1322610,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,AZ,85546,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1322635,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,95610,Web,04/09/2015,04/09/2015,Santander Consumer USA,Closed with explanation,Yes,
1322618,Prepaid card,ID prepaid card,Adding money,,NY,14895,Web,04/09/2015,04/10/2015,MoneyGram,Closed with explanation,Yes,Yes
1322620,Payday loan,,Received a loan I didn't apply for,,TN,37421,Web,04/09/2015,04/13/2015,Ad Astra Recovery Services Inc,Closed with explanation,Yes,
1322645,Credit reporting,,Incorrect information on credit report,Account terms,TX,78664,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1322646,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,CA,90047,Web,04/09/2015,04/09/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1322644,Credit reporting,,Incorrect information on credit report,Account terms,,55403,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1322643,Credit reporting,,Incorrect information on credit report,Account terms,,55403,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,Yes
1322642,Credit reporting,,Incorrect information on credit report,Account status,CT,06901,Web,04/09/2015,04/15/2015,Equifax,In progress,Yes,
1322779,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,PA,19144,Web,04/09/2015,04/09/2015,"CCS Financial Services, Inc.",Closed with explanation,Yes,
1322680,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,TX,77339,Web,04/09/2015,04/09/2015,Nationstar Mortgage,In progress,Yes,
1322655,Credit reporting,,Incorrect information on credit report,Account terms,TX,77469,Web,04/09/2015,04/09/2015,Experian,Closed with explanation,Yes,
1322651,Credit reporting,,Incorrect information on credit report,Account status,,02113,Web,04/09/2015,04/09/2015,Experian,Closed with non-monetary relief,Yes,
1322650,Credit reporting,,Incorrect information on credit report,Account status,,02113,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1322678,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,94530,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1322656,Credit reporting,,Incorrect information on credit report,Account terms,,77469,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1322776,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not disclosed as an attempt to collect,WA,98023,Web,04/09/2015,04/09/2015,Columbia Recovery Group LLC,Closed with explanation,Yes,
1322764,Credit reporting,,Incorrect information on credit report,Information is not mine,CA,92841,Web,04/09/2015,04/09/2015,Credit Plus Inc,Closed with explanation,Yes,
1322966,Debt collection,Credit card,Improper contact or sharing of info,Contacted me after I asked not to,MN,55104,Web,04/09/2015,04/09/2015,"Livingston Financial, LLC",Closed with explanation,Yes,Yes
1322892,Debt collection,Medical,Disclosure verification of debt,Not given enough info to verify debt,GA,30127,Referral,04/09/2015,04/10/2015,"RevMD Partners, LLC.",Closed with explanation,Yes,
1322962,Debt collection,Payday loan,Communication tactics,Called after sent written cease of comm,TX,75134,Web,04/09/2015,04/09/2015,Direct Financial Solutions LLC,Closed with explanation,Yes,
1322886,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,GA,30241,Web,04/09/2015,04/10/2015,BB&T Financial,Closed with explanation,Yes,
1322845,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,CA,91362,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1322844,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,CA,91362,Web,04/09/2015,04/09/2015,Ocwen,Closed with explanation,Yes,
1322869,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,LA,70517,Web,04/09/2015,04/09/2015,IBERIABANK,Closed with explanation,Yes,
1322846,Credit reporting,,Incorrect information on credit report,Public record,AL,35242,Web,04/09/2015,04/09/2015,"Early Warning Services, LLC",Closed with explanation,Yes,
1322953,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,TX,76179,Web,04/09/2015,04/09/2015,Residential Credit Solutions,Closed with explanation,Yes,
1322906,Credit reporting,,Incorrect information on credit report,Information is not mine,PA,19038,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1322904,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,ME,04260,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes
1322931,Credit card,,Advertising and marketing,,MD,20904,Phone,04/09/2015,04/10/2015,Amex,Closed with explanation,Yes,
1322912,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,91732,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1322947,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,NH,03461,Referral,04/09/2015,04/10/2015,"Associated Credit Services, Inc.",Closed with explanation,Yes,
1322945,Debt collection,Medical,Improper contact or sharing of info,Contacted employer after asked not to,TX,77378,Web,04/09/2015,04/09/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1322934,Credit reporting,,Incorrect information on credit report,Account status,PA,19090,Web,04/09/2015,04/09/2015,Experian,Closed with non-monetary relief,Yes,
1323152,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Fax,04/09/2015,04/10/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323089,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was paid,PA,17201,Web,04/09/2015,04/13/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1323035,Credit reporting,,Incorrect information on credit report,Information is not mine,MS,38651,Web,04/09/2015,04/09/2015,Experian,Closed with explanation,Yes,
1323014,Credit card,,Credit card protection / Debt protection,,FL,34654,Web,04/09/2015,04/10/2015,"Continental Finance Company, LLC",In progress,Yes,
1322992,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,CA,93257,Referral,04/09/2015,04/10/2015,"Finkelstein, Kern, Steinberg & Cunningham, PC",Closed with explanation,Yes,
1323032,Debt collection,Medical,Cont'd attempts collect debt not owed,Debt was paid,CA,95037,Referral,04/09/2015,04/10/2015,Transworld Systems Inc.,In progress,Yes,
1323015,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,NY,11201,Web,04/09/2015,04/10/2015,"Law Office of Joe Pezzuto, LLC",Closed with explanation,Yes,
1323185,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,MI,49829,Referral,04/09/2015,04/10/2015,"Monarch Recovery Holdings, Inc.",Closed with explanation,Yes,
1323025,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,SC,29406,Web,04/09/2015,04/13/2015,KeyBank NA,Closed with explanation,Yes,
1323074,Bank account or service,Checking account,Deposits and withdrawals,,IL,62002,Web,04/09/2015,04/09/2015,Regions,Closed with explanation,Yes,
1323077,Credit reporting,,Incorrect information on credit report,Account status,MI,48225,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1323068,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,ME,04011,Referral,04/09/2015,04/13/2015,"Monterey Financial Services, Inc.",Closed with explanation,Yes,
1323065,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,PA,19147,Referral,04/09/2015,04/13/2015,Transworld Systems Inc.,In progress,Yes,
1323149,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,33912,Web,04/09/2015,04/09/2015,"Adler Wallach & Associates, Inc.",Closed with non-monetary relief,Yes,
1323102,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79410,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1323104,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79410,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1323103,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79410,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1323145,Debt collection,Medical,Disclosure verification of debt,Right to dispute notice not received,CA,94134,Phone,04/09/2015,04/10/2015,Revenue Recovery Bureau,Closed with explanation,Yes,
1323140,Credit card,,Transaction issue,,NY,10512,Web,04/09/2015,04/09/2015,Navy FCU,In progress,Yes,
1323653,Consumer loan,Vehicle loan,Managing the loan or lease,,CA,91350,Web,04/09/2015,04/09/2015,Wells Fargo,Closed with monetary relief,Yes,
1323255,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,32216,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1323226,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,06200,Web,04/09/2015,04/09/2015,HSBC,Closed with explanation,Yes,
1323953,Student loan,Non-federal student loan,Can't repay my loan,,IL,61554,Web,04/09/2015,04/13/2015,"Solomon and Solomon, P.C.",Closed with explanation,Yes,
1323225,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32832,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,Yes
1323223,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32832,Web,04/09/2015,04/13/2015,Experian,Closed with explanation,Yes,
1323222,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,FL,32832,Web,04/09/2015,04/09/2015,"Convergent Resources, Inc.",Closed with explanation,Yes,
1323944,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,TX,77406,Phone,04/09/2015,04/10/2015,Ocwen,Closed with explanation,Yes,
1323218,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,92620,Web,04/09/2015,04/13/2015,P&L Acquisitions LLC,Closed with non-monetary relief,Yes,
1323224,Credit reporting,,Incorrect information on credit report,Information is not mine,FL,32832,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1323661,Credit reporting,,Incorrect information on credit report,Public record,FL,33437,Web,04/09/2015,04/09/2015,Equifax,Closed with non-monetary relief,Yes,
1323239,Debt collection,"Other (phone, health club, etc.)",Communication tactics,Threatened to take legal action,FL,33610,Web,04/09/2015,04/09/2015,"Federal Bond and Collection Service, Inc.",Closed with explanation,Yes,
1323634,Debt collection,,False statements or representation,Indicated committed crime not paying,VA,22304,Web,04/09/2015,04/09/2015,"Enova International, Inc.",Closed with explanation,Yes,
1323602,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,MI,48091,Web,04/09/2015,04/13/2015,Experian,Closed with non-monetary relief,Yes,
1323296,Credit reporting,,Incorrect information on credit report,Personal information,NY,11040,Web,04/09/2015,04/13/2015,Experian,Closed with non-monetary relief,Yes,
1323267,Mortgage,Conventional adjustable mortgage (ARM),Settlement process and costs,,ID,83815,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323258,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,NY,11249,Web,04/09/2015,04/09/2015,"Amsher Collection Services, Inc.",Closed with explanation,Yes,
1323294,Credit reporting,,Incorrect information on credit report,Personal information,NY,11040,Web,04/09/2015,04/09/2015,TransUnion,Closed with non-monetary relief,Yes,
1323273,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,FL,32792,Referral,04/09/2015,04/13/2015,Transworld Systems Inc.,Closed with explanation,Yes,
1323268,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,VA,20171,Web,04/09/2015,04/13/2015,"Credit Protection Association, L.P.",In progress,Yes,
1323288,Credit card,,Other fee,,OH,43220,Web,04/09/2015,04/09/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1323285,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,CA,92392,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1323597,Credit card,,Unsolicited issuance of credit card,,FL,32746,Web,04/09/2015,04/09/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1323416,Mortgage,Reverse mortgage,"Application, originator, mortgage broker",,NY,10009,Web,04/09/2015,04/13/2015,Solidus Group LLC.,Closed with explanation,Yes,Yes
1323310,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,95438,Referral,04/09/2015,04/13/2015,OneWest Bank,Closed with explanation,Yes,
1323308,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,FL,34236,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323400,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MD,20764,Referral,04/09/2015,04/10/2015,Navy FCU,In progress,Yes,
1323354,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,CA,92504,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323351,Credit reporting,,Incorrect information on credit report,Information is not mine,NY,13626,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,
1323393,Credit card,,Credit determination,,TX,75233,Web,04/09/2015,04/13/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1323383,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,MO,63139,Web,04/09/2015,04/09/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1323587,Credit reporting,,Credit reporting company's investigation,No notice of investigation status/result,NC,27520,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1323504,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MA,01776,Phone,04/09/2015,04/10/2015,Santander Bank US,In progress,Yes,
1323481,Debt collection,,Cont'd attempts collect debt not owed,Debt is not mine,FL,33905,Web,04/09/2015,04/13/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1323455,Bank account or service,Other bank product/service,Using a debit or ATM card,,FL,33415,Web,04/09/2015,04/13/2015,Experian,In progress,Yes,
1323474,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,VA,22630,Web,04/09/2015,04/13/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1323578,Credit reporting,,Incorrect information on credit report,Reinserted previously deleted info,OH,43065,Web,04/09/2015,04/09/2015,Experian,Closed with explanation,Yes,
1323515,Student loan,Non-federal student loan,Getting a loan,,MO,63376,Web,04/09/2015,04/09/2015,Discover,Closed with explanation,Yes,
1323511,Credit reporting,,Incorrect information on credit report,Account status,FL,33441,Web,04/09/2015,04/09/2015,TransUnion,Closed with explanation,Yes,
1323542,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,11370,Referral,04/09/2015,04/10/2015,JPMorgan Chase,Closed with explanation,Yes,
1323538,Debt collection,Credit card,False statements or representation,Attempted to collect wrong amount,MD,21234,Referral,04/09/2015,04/13/2015,"United Collection Bureau, Inc.",Closed with explanation,Yes,
1323761,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79404,Web,04/09/2015,04/09/2015,Equifax,In progress,Yes,
1323759,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79404,Web,04/09/2015,04/09/2015,TransUnion,In progress,Yes,
1323742,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,OH,43204,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,
1323728,Credit reporting,,Incorrect information on credit report,Information is not mine,WA,98501,Web,04/09/2015,04/09/2015,Experian,Closed with non-monetary relief,Yes,
1323721,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,WA,98626,Web,04/09/2015,04/09/2015,"I.C. System, Inc.",Closed with explanation,Yes,
1323699,Debt collection,,Taking/threatening an illegal action,Threatened to sue on too old debt,PA,18337,Web,04/09/2015,04/15/2015,"BAM Financial, LLC",Closed with explanation,Yes,Yes
1323741,Consumer loan,Vehicle loan,Managing the loan or lease,,NY,14094,Web,04/09/2015,04/09/2015,Ally Financial Inc.,In progress,Yes,
1323751,Credit reporting,,Incorrect information on credit report,Account status,PA,19138,Web,04/09/2015,04/09/2015,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,Yes,
1323749,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,FL,32159,Phone,04/09/2015,04/10/2015,JPMorgan Chase,In progress,Yes,
1323760,Credit reporting,,Incorrect information on credit report,Information is not mine,TX,79404,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1323941,Consumer loan,Vehicle loan,Problems when you are unable to pay,,WV,25403,Web,04/09/2015,04/09/2015,Sierra Holdings LLC,Closed with explanation,Yes,Yes
1323919,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,TX,77025,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323903,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,NY,13104,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,
1323821,Credit card,,Application processing delay,,NY,10028,Referral,04/09/2015,04/13/2015,Capital One,Closed,Yes,
1323812,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,GA,30276,Web,04/09/2015,04/09/2015,Wells Fargo,Closed with explanation,Yes,
1323790,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,CA,91701,Phone,04/09/2015,04/13/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1323780,Student loan,Non-federal student loan,Dealing with my lender or servicer,,DC,20036,Web,04/09/2015,04/09/2015,Access Group,Closed with explanation,Yes,
1323766,Debt collection,Payday loan,Communication tactics,Threatened to take legal action,AZ,85044,Phone,04/09/2015,04/10/2015,"Enova International, Inc.",Closed with explanation,Yes,
1323901,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,MA,02026,Fax,04/09/2015,04/13/2015,Ocwen,Closed with explanation,Yes,
1323884,Credit reporting,,Incorrect information on credit report,Public record,MD,20854,Web,04/09/2015,04/09/2015,Experian,In progress,Yes,
1323883,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",,TX,77386,Web,04/09/2015,04/09/2015,Nationstar Mortgage,Closed with explanation,Yes,
1323845,Credit reporting,,Incorrect information on credit report,Personal information,CA,94519,Web,04/09/2015,04/13/2015,Equifax,Closed with explanation,Yes,
1323894,Debt collection,,Improper contact or sharing of info,Contacted me after I asked not to,CA,93301,Web,04/09/2015,04/09/2015,"Southwest Recovery Services, Inc.",Closed with explanation,Yes,
1323951,Credit card,,Customer service / Customer relations,,VA,23112,Web,04/09/2015,04/09/2015,Wells Fargo,Closed with monetary relief,Yes,
1323964,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,CA,91020,Web,04/09/2015,04/09/2015,"Dynamic Recovery Solutions, LLC",Closed with non-monetary relief,Yes,
1324616,Credit reporting,,Incorrect information on credit report,Public record,CA,95757,Web,04/09/2015,04/10/2015,Experian,In progress,Yes,
1323998,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,AZ,85258,Web,04/09/2015,04/09/2015,TransUnion,In progress,Yes,
1323993,Bank account or service,Checking account,Problems caused by my funds being low,,TN,38141,Phone,04/09/2015,04/10/2015,Regions,Closed with explanation,Yes,
1323982,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,KY,41141,Web,04/09/2015,04/09/2015,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,
1323977,Consumer loan,Vehicle loan,Problems when you are unable to pay,,MI,48911,Web,04/09/2015,04/09/2015,"Coastal Credit, LLC",Closed with explanation,Yes,Yes
1324609,Credit reporting,,Incorrect information on credit report,Information is not mine,MT,59923,Web,04/09/2015,04/10/2015,Experian,Closed with non-monetary relief,Yes,
1324032,Credit reporting,,Incorrect information on credit report,Account status,FL,33626,Web,04/09/2015,04/09/2015,Equifax,Closed with explanation,Yes,Yes
1324025,Bank account or service,Other bank product/service,"Account opening, closing, or management",,OR,97317,Web,04/09/2015,04/09/2015,Wells Fargo,Closed with explanation,Yes,
1324022,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,UT,84405,Web,04/09/2015,04/09/2015,"EOS Holdings, Inc.",Closed with explanation,Yes,
1324004,Debt collection,,Disclosure verification of debt,Not given enough info to verify debt,CA,92316,Web,04/09/2015,04/15/2015,Atlantic Recovery Solutions LLC,Closed with explanation,Yes,
1322433,Credit card,,Billing disputes,,NJ,08701,Web,04/09/2015,04/09/2015,JPMorgan Chase,Closed with explanation,Yes,
1322311,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,MI,48382,Fax,04/09/2015,04/14/2015,Flagstar Bank,In progress,Yes,
